year,species_code,sex_cat,iss,err_src,comp_type,region,species,type,max_age,max_len
2010,30420,total,186.75453603657144,hl_ln,age,ai,northern rockfish,rockfish,71,610
2012,10110,female,126.60939197098278,hl_ln,age,ai,arrowtooth flounder,flatfish,34,900
2012,10110,male,56.4570928450978,hl_ln,age,ai,arrowtooth flounder,flatfish,27,690
2012,10110,total,125.03928680493944,hl_ln,age,ai,arrowtooth flounder,flatfish,34,900
2012,21720,female,114.53148100331912,hl_ln,age,ai,Pacific cod,gadid,10,1160
2012,21720,male,121.0256365047502,hl_ln,age,ai,Pacific cod,gadid,11,1050
2012,21720,total,164.61283855781605,hl_ln,age,ai,Pacific cod,gadid,11,1160
2012,21740,female,70.00038569744366,hl_ln,age,ai,walleye pollock,gadid,17,820
2012,21740,male,36.08428258058328,hl_ln,age,ai,walleye pollock,gadid,20,740
2012,21740,total,54.617253241824656,hl_ln,age,ai,walleye pollock,gadid,20,820
2012,21921,female,80.13912780039342,hl_ln,age,ai,Atka mackerel,other,14,560
2012,21921,male,64.79392050390253,hl_ln,age,ai,Atka mackerel,other,17,570
2012,21921,total,105.3563953547949,hl_ln,age,ai,Atka mackerel,other,17,570
2012,30060,female,267.8112496228346,hl_ln,age,ai,Pacific ocean perch,rockfish,79,500
2012,30060,male,203.85081066640717,hl_ln,age,ai,Pacific ocean perch,rockfish,89,520
2012,30060,total,379.3883823085324,hl_ln,age,ai,Pacific ocean perch,rockfish,89,520
2012,30420,female,144.07318675260424,hl_ln,age,ai,northern rockfish,rockfish,75,470
2012,30420,male,113.07285186475922,hl_ln,age,ai,northern rockfish,rockfish,60,430
2012,30420,total,215.95509205601596,hl_ln,age,ai,northern rockfish,rockfish,75,470
2014,10110,female,113.59609659655816,hl_ln,age,ai,arrowtooth flounder,flatfish,27,900
2014,10110,male,70.61678898341233,hl_ln,age,ai,arrowtooth flounder,flatfish,30,870
2014,10110,total,175.0959162149328,hl_ln,age,ai,arrowtooth flounder,flatfish,30,900
2014,21720,female,141.1748419676299,hl_ln,age,ai,Pacific cod,gadid,13,1120
2014,21720,male,154.95965945831938,hl_ln,age,ai,Pacific cod,gadid,11,1080
2014,21720,total,208.2579199449018,hl_ln,age,ai,Pacific cod,gadid,13,1120
2014,21740,female,9.146255277838875,hl_ln,age,ai,walleye pollock,gadid,17,800
2014,21740,male,9.24609047905336,hl_ln,age,ai,walleye pollock,gadid,18,730
2014,21740,total,9.404549424571082,hl_ln,age,ai,walleye pollock,gadid,18,800
2014,21921,female,79.14496722470503,hl_ln,age,ai,Atka mackerel,other,16,570
2014,21921,male,61.61440501344524,hl_ln,age,ai,Atka mackerel,other,14,530
2014,21921,total,91.6824732214609,hl_ln,age,ai,Atka mackerel,other,16,570
2014,30060,female,208.6939816499456,hl_ln,age,ai,Pacific ocean perch,rockfish,90,640
2014,30060,male,220.23620650156823,hl_ln,age,ai,Pacific ocean perch,rockfish,70,480
2014,30060,total,325.9628238743844,hl_ln,age,ai,Pacific ocean perch,rockfish,90,640
2014,30420,female,139.12872086374983,hl_ln,age,ai,northern rockfish,rockfish,54,510
2014,30420,male,125.10233084912564,hl_ln,age,ai,northern rockfish,rockfish,57,450
2014,30420,total,225.65973040666648,hl_ln,age,ai,northern rockfish,rockfish,57,510
2016,10110,female,209.38598482296223,hl_ln,age,ai,arrowtooth flounder,flatfish,29,910
2016,10110,male,70.71990570741703,hl_ln,age,ai,arrowtooth flounder,flatfish,37,800
2016,10110,total,180.2379594734937,hl_ln,age,ai,arrowtooth flounder,flatfish,37,910
2016,10112,female,99.4205346210026,hl_ln,age,ai,Kamchatka flounder,flatfish,43,910
2016,10112,male,87.87775493965466,hl_ln,age,ai,Kamchatka flounder,flatfish,58,830
2016,10112,total,134.16741611551788,hl_ln,age,ai,Kamchatka flounder,flatfish,58,910
2016,21720,female,141.6736526421522,hl_ln,age,ai,Pacific cod,gadid,9,1150
2016,21720,male,146.87856632946423,hl_ln,age,ai,Pacific cod,gadid,11,1080
2016,21720,total,190.55314678432197,hl_ln,age,ai,Pacific cod,gadid,11,1150
2016,21740,female,51.41463086394581,hl_ln,age,ai,walleye pollock,gadid,18,790
2016,21740,male,18.325013340118055,hl_ln,age,ai,walleye pollock,gadid,19,720
2016,21740,total,32.09764059333296,hl_ln,age,ai,walleye pollock,gadid,19,790
2016,21921,female,28.898522932363782,hl_ln,age,ai,Atka mackerel,other,12,530
2016,21921,male,49.35831329295351,hl_ln,age,ai,Atka mackerel,other,11,510
2016,21921,total,46.01183764056495,hl_ln,age,ai,Atka mackerel,other,12,530
2016,30060,female,320.68034044590996,hl_ln,age,ai,Pacific ocean perch,rockfish,75,510
2016,30060,male,420.498945071862,hl_ln,age,ai,Pacific ocean perch,rockfish,78,500
2016,30060,total,660.7349991934867,hl_ln,age,ai,Pacific ocean perch,rockfish,78,510
2016,30420,female,245.1904542547138,hl_ln,age,ai,northern rockfish,rockfish,64,450
2016,30420,male,110.96862201502756,hl_ln,age,ai,northern rockfish,rockfish,60,760
2016,30420,total,334.4763369681889,hl_ln,age,ai,northern rockfish,rockfish,64,760
2018,10110,female,202.88138605314344,hl_ln,age,ai,arrowtooth flounder,flatfish,26,850
2018,10110,male,127.02675543975612,hl_ln,age,ai,arrowtooth flounder,flatfish,29,740
2018,10110,total,277.03982386395734,hl_ln,age,ai,arrowtooth flounder,flatfish,29,850
2018,10112,female,109.12007237797596,hl_ln,age,ai,Kamchatka flounder,flatfish,40,900
2018,10112,male,92.65647306017856,hl_ln,age,ai,Kamchatka flounder,flatfish,54,770
2018,10112,total,140.44163757545547,hl_ln,age,ai,Kamchatka flounder,flatfish,54,900
2018,21720,female,184.1005029987631,hl_ln,age,ai,Pacific cod,gadid,9,1080
2018,21720,male,154.21276086788757,hl_ln,age,ai,Pacific cod,gadid,9,1060
2018,21720,total,253.66352097179345,hl_ln,age,ai,Pacific cod,gadid,9,1080
2018,21740,female,137.1220324446136,hl_ln,age,ai,walleye pollock,gadid,16,780
2018,21740,male,74.74594030910724,hl_ln,age,ai,walleye pollock,gadid,17,730
2018,21740,total,118.35552317547577,hl_ln,age,ai,walleye pollock,gadid,17,780
2018,21921,female,102.20736765016854,hl_ln,age,ai,Atka mackerel,other,13,530
2018,21921,male,100.35149753138286,hl_ln,age,ai,Atka mackerel,other,13,510
2018,21921,total,130.24366900065615,hl_ln,age,ai,Atka mackerel,other,13,530
2018,30060,female,273.29395604276937,hl_ln,age,ai,Pacific ocean perch,rockfish,79,520
2018,30060,male,361.52686660569344,hl_ln,age,ai,Pacific ocean perch,rockfish,94,480
2018,30060,total,600.8266659805046,hl_ln,age,ai,Pacific ocean perch,rockfish,94,520
2018,30420,female,250.81485936544112,hl_ln,age,ai,northern rockfish,rockfish,66,470
2018,30420,male,144.31172387773793,hl_ln,age,ai,northern rockfish,rockfish,63,450
2018,30420,total,399.0315320177219,hl_ln,age,ai,northern rockfish,rockfish,66,470
1991,21720,female,651.5365429180107,sp,age,ai,Pacific cod,gadid,11,1150
1991,21720,male,654.3067908191179,sp,age,ai,Pacific cod,gadid,10,1070
1991,21720,total,1279.367426591976,sp,age,ai,Pacific cod,gadid,11,1150
1991,21740,female,367.2378329490561,sp,age,ai,walleye pollock,gadid,19,820
1991,21740,male,354.15501852198037,sp,age,ai,walleye pollock,gadid,21,690
1991,21740,total,708.9882603461515,sp,age,ai,walleye pollock,gadid,21,820
1991,21921,female,183.4488058903544,sp,age,ai,Atka mackerel,other,10,520
1991,21921,male,180.92328338115604,sp,age,ai,Atka mackerel,other,8,460
1991,21921,total,388.9406974976008,sp,age,ai,Atka mackerel,other,10,520
1991,30060,female,444.3456840654779,sp,age,ai,Pacific ocean perch,rockfish,80,490
1991,30060,male,469.37293587212184,sp,age,ai,Pacific ocean perch,rockfish,86,460
1991,30060,total,884.7277624870848,sp,age,ai,Pacific ocean perch,rockfish,86,490
1991,30420,female,231.1209047456363,sp,age,ai,northern rockfish,rockfish,68,410
1991,30420,male,195.392163449753,sp,age,ai,northern rockfish,rockfish,39,400
1991,30420,total,407.8806915813188,sp,age,ai,northern rockfish,rockfish,68,410
1994,21720,female,645.5979110563463,sp,age,ai,Pacific cod,gadid,11,1140
1994,21720,male,929.074478866488,sp,age,ai,Pacific cod,gadid,10,1130
1994,21720,total,1445.039918798528,sp,age,ai,Pacific cod,gadid,11,1140
1994,21740,female,531.7350249596743,sp,age,ai,walleye pollock,gadid,17,810
1994,21740,male,640.6389739363765,sp,age,ai,walleye pollock,gadid,18,740
1994,21740,total,1155.209156905948,sp,age,ai,walleye pollock,gadid,18,810
1994,21921,female,348.5019993205629,sp,age,ai,Atka mackerel,other,14,540
1994,21921,male,380.39053938373047,sp,age,ai,Atka mackerel,other,10,510
1994,21921,total,735.1243430529582,sp,age,ai,Atka mackerel,other,14,540
1994,30060,female,259.4894426221882,sp,age,ai,Pacific ocean perch,rockfish,93,510
1994,30060,male,261.7282294210767,sp,age,ai,Pacific ocean perch,rockfish,81,480
1994,30060,total,522.4271683879806,sp,age,ai,Pacific ocean perch,rockfish,93,510
1994,30420,female,125.68874586935812,sp,age,ai,northern rockfish,rockfish,66,490
1994,30420,male,149.6110377634803,sp,age,ai,northern rockfish,rockfish,50,430
1994,30420,total,253.75657431475557,sp,age,ai,northern rockfish,rockfish,66,490
1997,21720,female,546.1306227494489,sp,age,ai,Pacific cod,gadid,12,1130
1997,21720,male,543.2825921857838,sp,age,ai,Pacific cod,gadid,13,1060
1997,21720,total,1049.7821196387558,sp,age,ai,Pacific cod,gadid,13,1130
1997,21740,female,367.5988326209002,sp,age,ai,walleye pollock,gadid,20,750
1997,21740,male,317.5912390571646,sp,age,ai,walleye pollock,gadid,19,710
1997,21740,total,680.3499316813185,sp,age,ai,walleye pollock,gadid,20,750
1997,21921,female,207.14493786789575,sp,age,ai,Atka mackerel,other,13,530
1997,21921,male,213.11585068224463,sp,age,ai,Atka mackerel,other,13,520
1997,21921,total,431.8534264145388,sp,age,ai,Atka mackerel,other,13,530
1997,30060,female,396.03075660356416,sp,age,ai,Pacific ocean perch,rockfish,80,490
1997,30060,male,311.28420708653664,sp,age,ai,Pacific ocean perch,rockfish,78,490
1997,30060,total,717.4538179213196,sp,age,ai,Pacific ocean perch,rockfish,80,490
1997,30420,female,263.6791183579584,sp,age,ai,northern rockfish,rockfish,58,440
1997,30420,male,239.4327040261645,sp,age,ai,northern rockfish,rockfish,72,420
1997,30420,total,516.3637414489864,sp,age,ai,northern rockfish,rockfish,72,440
2000,21720,female,476.7522413487216,sp,age,ai,Pacific cod,gadid,10,1150
2000,21720,male,481.8642067749651,sp,age,ai,Pacific cod,gadid,10,1100
2000,21720,total,930.3070793174804,sp,age,ai,Pacific cod,gadid,10,1150
2000,21740,female,506.20805434436153,sp,age,ai,walleye pollock,gadid,21,840
2000,21740,male,491.65272087561425,sp,age,ai,walleye pollock,gadid,17,780
2000,21740,total,985.9742767119378,sp,age,ai,walleye pollock,gadid,21,840
2000,21921,female,355.3037440739676,sp,age,ai,Atka mackerel,other,15,570
2000,21921,male,438.8876140561203,sp,age,ai,Atka mackerel,other,15,690
2000,21921,total,788.7417092646006,sp,age,ai,Atka mackerel,other,15,690
2000,30060,female,493.1835549279892,sp,age,ai,Pacific ocean perch,rockfish,90,510
2000,30060,male,355.75864050959075,sp,age,ai,Pacific ocean perch,rockfish,100,600
2000,30060,total,848.4941377933868,sp,age,ai,Pacific ocean perch,rockfish,100,600
2000,30420,female,236.68960691707517,sp,age,ai,northern rockfish,rockfish,57,450
2000,30420,male,203.4094948138386,sp,age,ai,northern rockfish,rockfish,61,430
2000,30420,total,446.0310497045796,sp,age,ai,northern rockfish,rockfish,61,450
2002,21720,female,1027.9215741404648,sp,age,ai,Pacific cod,gadid,11,1150
2002,21720,male,1003.1093223582152,sp,age,ai,Pacific cod,gadid,11,1070
2002,21720,total,2087.8168479251212,sp,age,ai,Pacific cod,gadid,11,1150
2002,21740,female,605.3313932618694,sp,age,ai,walleye pollock,gadid,20,830
2002,21740,male,494.5134018245667,sp,age,ai,walleye pollock,gadid,23,750
2002,21740,total,1125.0790343495405,sp,age,ai,walleye pollock,gadid,23,830
2002,21921,female,605.3849714080746,sp,age,ai,Atka mackerel,other,13,560
2002,21921,male,541.7314872866104,sp,age,ai,Atka mackerel,other,10,630
2002,21921,total,1163.50334533196,sp,age,ai,Atka mackerel,other,13,630
2002,30060,female,184.0901585759132,sp,age,ai,Pacific ocean perch,rockfish,75,560
2002,30060,male,162.0492023259797,sp,age,ai,Pacific ocean perch,rockfish,65,470
2002,30060,total,345.21461574578143,sp,age,ai,Pacific ocean perch,rockfish,75,560
2002,30420,female,131.31736737894306,sp,age,ai,northern rockfish,rockfish,62,460
2002,30420,male,96.65746383488938,sp,age,ai,northern rockfish,rockfish,58,430
2002,30420,total,237.47309180507733,sp,age,ai,northern rockfish,rockfish,62,460
2004,21720,female,511.20911898790393,sp,age,ai,Pacific cod,gadid,10,1110
2004,21720,male,440.3448900120485,sp,age,ai,Pacific cod,gadid,10,1050
2004,21720,total,905.3712670031044,sp,age,ai,Pacific cod,gadid,10,1110
2004,21740,female,365.7620891489125,sp,age,ai,walleye pollock,gadid,20,860
2004,21740,male,263.4826213422206,sp,age,ai,walleye pollock,gadid,17,780
2004,21740,total,623.7468984703538,sp,age,ai,walleye pollock,gadid,20,860
2004,21921,female,302.8880072816636,sp,age,ai,Atka mackerel,other,13,550
2004,21921,male,317.26557184137135,sp,age,ai,Atka mackerel,other,12,520
2004,21921,total,646.4545082787989,sp,age,ai,Atka mackerel,other,13,550
2004,30060,female,534.1667261753279,sp,age,ai,Pacific ocean perch,rockfish,78,520
2004,30060,male,364.9780658185883,sp,age,ai,Pacific ocean perch,rockfish,104,470
2004,30060,total,854.4810680287862,sp,age,ai,Pacific ocean perch,rockfish,104,520
2004,30420,female,240.89558943792457,sp,age,ai,northern rockfish,rockfish,65,460
2004,30420,male,207.33788613042896,sp,age,ai,northern rockfish,rockfish,55,470
2004,30420,total,425.66371349820287,sp,age,ai,northern rockfish,rockfish,65,470
2006,21720,female,421.24341421532273,sp,age,ai,Pacific cod,gadid,11,1160
2006,21720,male,628.7152794096135,sp,age,ai,Pacific cod,gadid,11,1090
2006,21720,total,975.6451749729254,sp,age,ai,Pacific cod,gadid,11,1160
2006,21740,female,263.1713981036579,sp,age,ai,walleye pollock,gadid,17,930
2006,21740,male,211.40338703715395,sp,age,ai,walleye pollock,gadid,21,720
2006,21740,total,499.919908288342,sp,age,ai,walleye pollock,gadid,21,930
2006,21921,female,192.27078097700416,sp,age,ai,Atka mackerel,other,12,510
2006,21921,male,195.7660865160472,sp,age,ai,Atka mackerel,other,14,500
2006,21921,total,408.5239939187709,sp,age,ai,Atka mackerel,other,14,510
2006,30060,female,248.81572274718465,sp,age,ai,Pacific ocean perch,rockfish,80,510
2006,30060,male,181.63371993714864,sp,age,ai,Pacific ocean perch,rockfish,89,510
2006,30060,total,413.77972600238303,sp,age,ai,Pacific ocean perch,rockfish,89,510
2006,30420,female,310.25944456965203,sp,age,ai,northern rockfish,rockfish,68,440
2006,30420,male,205.96747750740485,sp,age,ai,northern rockfish,rockfish,74,430
2006,30420,total,522.2971396512316,sp,age,ai,northern rockfish,rockfish,74,440
2010,10110,female,313.26210639524203,sp,age,ai,arrowtooth flounder,flatfish,26,900
2010,10110,male,196.69018049237465,sp,age,ai,arrowtooth flounder,flatfish,34,670
2010,10110,total,487.51351791360435,sp,age,ai,arrowtooth flounder,flatfish,34,900
2010,10112,female,288.03490817245665,sp,age,ai,Kamchatka flounder,flatfish,48,950
2010,10112,male,151.96732116749226,sp,age,ai,Kamchatka flounder,flatfish,49,720
2010,10112,total,283.3697150693527,sp,age,ai,Kamchatka flounder,flatfish,49,950
2010,21720,female,335.724704565031,sp,age,ai,Pacific cod,gadid,12,1150
2010,21720,male,391.0820712475622,sp,age,ai,Pacific cod,gadid,11,1110
2010,21720,total,709.5887871241529,sp,age,ai,Pacific cod,gadid,12,1150
2010,21740,female,215.4392327171265,sp,age,ai,walleye pollock,gadid,22,810
2010,21740,male,179.00426757047555,sp,age,ai,walleye pollock,gadid,20,730
2010,21740,total,375.8264336325904,sp,age,ai,walleye pollock,gadid,22,810
2010,21921,female,403.7986625102827,sp,age,ai,Atka mackerel,other,12,580
2010,21921,male,285.6229841199128,sp,age,ai,Atka mackerel,other,13,610
2010,21921,total,730.6181917097027,sp,age,ai,Atka mackerel,other,13,610
2010,30060,female,416.6784990389183,sp,age,ai,Pacific ocean perch,rockfish,82,650
2010,30060,male,295.35499565678793,sp,age,ai,Pacific ocean perch,rockfish,73,470
2010,30060,total,653.115036653167,sp,age,ai,Pacific ocean perch,rockfish,82,650
2010,30420,female,173.69185822172298,sp,age,ai,northern rockfish,rockfish,71,450
2010,30420,male,210.04869621176547,sp,age,ai,northern rockfish,rockfish,59,610
2010,30420,total,321.0687382918559,sp,age,ai,northern rockfish,rockfish,71,610
2012,10110,female,261.08350160530904,sp,age,ai,arrowtooth flounder,flatfish,34,900
2012,10110,male,133.96271003954743,sp,age,ai,arrowtooth flounder,flatfish,27,690
2012,10110,total,363.67109428924846,sp,age,ai,arrowtooth flounder,flatfish,34,900
2012,21720,female,373.7798805603298,sp,age,ai,Pacific cod,gadid,10,1160
2012,21720,male,366.64865097503696,sp,age,ai,Pacific cod,gadid,11,1050
2012,21720,total,711.3805962968363,sp,age,ai,Pacific cod,gadid,11,1160
2012,21740,female,403.91989703997854,sp,age,ai,walleye pollock,gadid,17,820
2012,21740,male,234.162019812413,sp,age,ai,walleye pollock,gadid,20,740
2012,21740,total,540.467859175624,sp,age,ai,walleye pollock,gadid,20,820
2012,21921,female,182.09344958474296,sp,age,ai,Atka mackerel,other,14,560
2012,21921,male,264.9804205814679,sp,age,ai,Atka mackerel,other,17,570
2012,21921,total,414.9296882576885,sp,age,ai,Atka mackerel,other,17,570
2012,30060,female,384.39606127540543,sp,age,ai,Pacific ocean perch,rockfish,79,500
2012,30060,male,296.38391871601897,sp,age,ai,Pacific ocean perch,rockfish,89,520
2012,30060,total,665.2685177485906,sp,age,ai,Pacific ocean perch,rockfish,89,520
2012,30420,female,220.1907557421398,sp,age,ai,northern rockfish,rockfish,75,470
2012,30420,male,221.63913935814767,sp,age,ai,northern rockfish,rockfish,60,430
2012,30420,total,425.2893184025541,sp,age,ai,northern rockfish,rockfish,75,470
2014,10110,female,190.67817186672303,sp,age,ai,arrowtooth flounder,flatfish,27,900
2014,10110,male,114.75777604339034,sp,age,ai,arrowtooth flounder,flatfish,30,870
2014,10110,total,296.34189938548116,sp,age,ai,arrowtooth flounder,flatfish,30,900
2014,21720,female,352.3073348548601,sp,age,ai,Pacific cod,gadid,13,1120
2014,21720,male,418.1329696171291,sp,age,ai,Pacific cod,gadid,11,1080
2014,21720,total,724.902002387405,sp,age,ai,Pacific cod,gadid,13,1120
2014,21740,female,923.0128582779583,sp,age,ai,walleye pollock,gadid,17,800
2014,21740,male,339.7985442479156,sp,age,ai,walleye pollock,gadid,18,730
2014,21740,total,1093.1208177779847,sp,age,ai,walleye pollock,gadid,18,800
2014,21921,female,233.8965553762444,sp,age,ai,Atka mackerel,other,16,570
2014,21921,male,269.35206386879867,sp,age,ai,Atka mackerel,other,14,530
2014,21921,total,506.6924325865448,sp,age,ai,Atka mackerel,other,16,570
2014,30060,female,494.2511199700059,sp,age,ai,Pacific ocean perch,rockfish,90,640
2014,30060,male,384.8948449861218,sp,age,ai,Pacific ocean perch,rockfish,70,480
2014,30060,total,833.0825227984869,sp,age,ai,Pacific ocean perch,rockfish,90,640
2014,30420,female,205.09919220092897,sp,age,ai,northern rockfish,rockfish,54,510
2014,30420,male,191.4501306229799,sp,age,ai,northern rockfish,rockfish,57,450
2014,30420,total,391.5910165483386,sp,age,ai,northern rockfish,rockfish,57,510
2016,10110,female,422.69028130166146,sp,age,ai,arrowtooth flounder,flatfish,29,910
2016,10110,male,169.1623897040884,sp,age,ai,arrowtooth flounder,flatfish,37,800
2016,10110,total,524.2889864513535,sp,age,ai,arrowtooth flounder,flatfish,37,910
2016,10112,female,226.62202120663125,sp,age,ai,Kamchatka flounder,flatfish,43,910
2016,10112,male,242.54913030312375,sp,age,ai,Kamchatka flounder,flatfish,58,830
